date,transaction_id,product,category,quantity,unit_price,base_cost,discount,revenue,cost,profit
2026-05-26,TRX023128,Mie Ayam,Food,4,20000,10000.0,0.0,80000.0,38690.69,41309.31
2026-05-26,TRX023129,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11684.72,11315.28
2026-05-26,TRX023130,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11975.26,10024.74
2026-05-26,TRX023131,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6173.24,9826.76
2026-05-26,TRX023132,Pisang Goreng,Snack,4,12000,5000.0,0.0,48000.0,20737.92,27262.08
2026-05-26,TRX023132,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11769.66,10230.34
2026-05-26,TRX023133,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10107.73,9892.27
2026-05-26,TRX023134,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14236.46,15763.54
2026-05-26,TRX023134,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10546.65,9453.35
2026-05-26,TRX023135,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24713.99,19286.01
2026-05-26,TRX023136,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3814.84,8185.16
2026-05-26,TRX023137,Kopi Hitam,Beverage,1,10000,4000.0,500.0,9500.0,4270.88,5229.12
2026-05-26,TRX023137,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15312.86,11687.14
2026-05-26,TRX023138,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,37081.85,28918.15
2026-05-26,TRX023138,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13145.44,11854.56
2026-05-26,TRX023139,Kopi Susu,Beverage,2,15000,7000.0,1500.0,28500.0,13874.68,14625.32
2026-05-26,TRX023140,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,24357.46,21642.54
2026-05-26,TRX023140,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3031.3,4968.7
2026-05-26,TRX023140,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,10444.24,13555.76
2026-05-26,TRX023141,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3062.65,4937.35
2026-05-26,TRX023141,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9910.29,10089.71
2026-05-26,TRX023142,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6078.29,9921.71
2026-05-26,TRX023143,Kentang Goreng,Snack,2,15000,7000.0,0.0,30000.0,14706.8,15293.2
2026-05-26,TRX023144,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12451.44,12548.56
2026-05-26,TRX023145,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2774.14,2225.86
2026-05-26,TRX023146,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1973.54,4026.46
2026-05-26,TRX023147,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1957.87,4042.13
2026-05-26,TRX023148,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1985.97,4014.03
2026-05-26,TRX023148,Puding Coklat,Dessert,2,10000,5000.0,0.0,20000.0,10428.84,9571.16
2026-05-26,TRX023149,Es Jeruk,Beverage,2,8000,3000.0,800.0,15200.0,5884.22,9315.78
2026-05-26,TRX023150,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13115.37,10884.63
2026-05-26,TRX023150,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6958.02,8041.98
2026-05-26,TRX023151,Mie Ayam,Food,4,20000,10000.0,0.0,80000.0,41074.99,38925.01
2026-05-26,TRX023152,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,53293.35,46706.65
2026-05-26,TRX023152,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2078.96,3921.04
2026-05-26,TRX023152,Kopi Susu,Beverage,1,15000,7000.0,750.0,14250.0,6769.47,7480.53
2026-05-26,TRX023153,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,7231.97,7768.03
2026-05-26,TRX023153,Nasi Goreng,Food,1,25000,13000.0,1250.0,23750.0,13066.2,10683.8
2026-05-26,TRX023154,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11760.16,10239.84
2026-05-26,TRX023155,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11943.18,11056.82
2026-05-26,TRX023156,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,30251.25,23748.75
2026-05-26,TRX023156,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3019.84,4980.16
2026-05-26,TRX023157,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2020.37,3979.63
2026-05-26,TRX023158,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,30954.69,23045.31
2026-05-26,TRX023158,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4192.62,5807.38
2026-05-26,TRX023158,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6133.56,11866.44
2026-05-26,TRX023159,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11922.2,11077.8
2026-05-26,TRX023160,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1966.33,4033.67
2026-05-26,TRX023161,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3997.06,6002.94
2026-05-26,TRX023162,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6159.82,9840.18
2026-05-26,TRX023163,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24869.8,19130.2
2026-05-26,TRX023163,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,4935.27,5064.73
2026-05-26,TRX023164,Pisang Goreng,Snack,1,12000,5000.0,600.0,11400.0,4830.44,6569.56
2026-05-26,TRX023164,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,23864.8,20135.2
2026-05-26,TRX023165,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,12093.78,10906.22
2026-05-26,TRX023166,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11730.95,11269.05
2026-05-26,TRX023166,Ayam Geprek,Food,2,22000,12000.0,2200.0,41800.0,23419.69,18380.31
2026-05-26,TRX023167,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,23040.91,20959.09
2026-05-26,TRX023167,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5872.9,4127.1
2026-05-26,TRX023168,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,52679.15,43320.85
2026-05-27,TRX023169,Mie Goreng,Food,2,23000,12000.0,2300.0,43700.0,24956.29,18743.71
2026-05-27,TRX023169,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,25211.41,18788.59
2026-05-27,TRX023170,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3043.09,4956.91
2026-05-27,TRX023171,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10020.71,9979.29
2026-05-27,TRX023172,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14659.56,15340.44
2026-05-27,TRX023172,Ayam Geprek,Food,1,22000,12000.0,1100.0,20900.0,11830.72,9069.28
2026-05-27,TRX023173,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12987.82,11012.18
2026-05-27,TRX023173,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11979.91,11020.09
2026-05-27,TRX023174,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3962.42,8037.58
2026-05-27,TRX023174,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,15192.63,20807.37
2026-05-27,TRX023175,Nasi Ayam,Food,3,24000,13000.0,0.0,72000.0,39089.07,32910.93
2026-05-27,TRX023176,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4914.21,7085.79
2026-05-27,TRX023177,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14519.97,12480.03
2026-05-27,TRX023178,Ayam Geprek,Food,2,22000,12000.0,2200.0,41800.0,24954.12,16845.88
2026-05-27,TRX023179,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12365.74,9634.26
2026-05-27,TRX023180,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2130.45,3869.55
2026-05-27,TRX023181,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3021.75,4978.25
2026-05-27,TRX023182,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5622.87,6377.13
2026-05-27,TRX023183,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,25818.94,24181.06
2026-05-27,TRX023183,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7152.63,7847.37
2026-05-27,TRX023183,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4166.29,7833.71
2026-05-27,TRX023184,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6791.5,8208.5
2026-05-27,TRX023184,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3983.3,8016.7
2026-05-27,TRX023184,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,30415.59,23584.41
2026-05-27,TRX023185,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9735.35,10264.65
2026-05-27,TRX023186,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,34665.51,31334.49
2026-05-27,TRX023186,Kentang Goreng,Snack,3,15000,7000.0,0.0,45000.0,20589.93,24410.07
2026-05-27,TRX023186,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3981.57,8018.43
2026-05-27,TRX023187,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23269.51,22730.49
2026-05-27,TRX023188,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,24171.02,19828.98
2026-05-27,TRX023188,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7386.81,7613.19
2026-05-27,TRX023189,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,24693.35,21306.65
2026-05-27,TRX023190,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3083.38,4916.62
2026-05-27,TRX023191,Kentang Goreng,Snack,1,15000,7000.0,750.0,14250.0,6645.17,7604.83
2026-05-27,TRX023192,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23777.46,22222.54
2026-05-27,TRX023193,Tahu Crispy,Snack,1,12000,5500.0,600.0,11400.0,5735.89,5664.11
2026-05-27,TRX023194,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3942.12,8057.88
2026-05-27,TRX023195,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,5942.31,10057.69
2026-05-27,TRX023196,Mie Ayam,Food,4,20000,10000.0,0.0,80000.0,41161.61,38838.39
2026-05-27,TRX023197,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15188.5,11811.5
2026-05-27,TRX023198,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1948.79,4051.21
2026-05-27,TRX023199,Nasi Ayam,Food,2,24000,13000.0,0.0,48000.0,24857.06,23142.94
2026-05-27,TRX023200,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29646.3,24353.7
2026-05-27,TRX023201,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,8163.18,15836.82
2026-05-27,TRX023202,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5834.69,6165.31
2026-05-27,TRX023203,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,50173.3,49826.7
2026-05-27,TRX023203,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,4790.9,5209.1
2026-05-27,TRX023203,Mie Goreng,Food,4,23000,12000.0,0.0,92000.0,50258.28,41741.72
2026-05-27,TRX023204,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1965.46,4034.54
2026-05-27,TRX023205,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13434.08,11565.92
2026-05-27,TRX023205,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11776.2,10223.8
2026-05-27,TRX023205,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15937.48,11062.52
2026-05-27,TRX023206,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9860.53,10139.47
2026-05-27,TRX023206,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7122.92,7877.08
2026-05-27,TRX023206,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29261.55,24738.45
2026-05-27,TRX023207,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2041.9,3958.1
2026-05-27,TRX023208,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11638.07,11361.93
2026-05-27,TRX023209,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4753.39,7246.61
2026-05-27,TRX023209,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6987.92,8012.08
2026-05-27,TRX023210,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,25774.57,24225.43
2026-05-27,TRX023210,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,5063.98,4936.02
2026-05-27,TRX023211,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2932.4,5067.6
2026-05-27,TRX023211,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13820.46,11179.54
2026-05-27,TRX023211,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14137.89,15862.11
2026-05-27,TRX023212,Mie Goreng,Food,1,23000,12000.0,1150.0,21850.0,11435.67,10414.33
2026-05-27,TRX023212,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12751.45,12248.55
2026-05-27,TRX023213,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14040.13,15959.87
2026-05-27,TRX023214,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,14856.28,21143.72
2026-05-27,TRX023215,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,30416.68,23583.32
2026-05-27,TRX023216,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6943.45,8056.55
2026-05-27,TRX023217,Pisang Goreng,Snack,2,12000,5000.0,0.0,24000.0,9514.21,14485.79
2026-05-27,TRX023218,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5717.61,4282.39
2026-05-27,TRX023218,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12216.71,9783.29
2026-05-27,TRX023219,Mie Ayam,Food,1,20000,10000.0,1000.0,19000.0,9678.82,9321.18
2026-05-27,TRX023220,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4022.64,7977.36
2026-05-27,TRX023220,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12677.54,12322.46
2026-05-27,TRX023221,Mie Goreng,Food,4,23000,12000.0,4600.0,87400.0,47050.69,40349.31
2026-05-27,TRX023222,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3831.13,8168.87
2026-05-27,TRX023223,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,12261.26,10738.74
2026-05-27,TRX023223,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14783.56,12216.44
2026-05-27,TRX023224,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12721.11,9278.89
2026-05-27,TRX023225,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,14040.13,21959.87
2026-05-27,TRX023226,Nasi Goreng,Food,2,25000,13000.0,2500.0,47500.0,24981.9,22518.1
2026-05-27,TRX023227,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4055.17,5944.83
2026-05-27,TRX023228,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3875.43,8124.57
2026-05-27,TRX023228,Kopi Susu,Beverage,3,15000,7000.0,0.0,45000.0,21463.23,23536.77
2026-05-27,TRX023229,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4940.77,7059.23
2026-05-27,TRX023230,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,51166.52,44833.48
2026-05-27,TRX023231,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9991.63,10008.37
2026-05-27,TRX023232,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5378.84,6621.16
2026-05-27,TRX023232,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,12246.57,10753.43
2026-05-27,TRX023232,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,4647.45,5352.55
2026-05-27,TRX023233,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14046.49,12953.51
2026-05-27,TRX023234,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10125.23,9874.77
2026-05-27,TRX023235,Ayam Geprek,Food,3,22000,12000.0,3300.0,62700.0,37517.42,25182.58
2026-05-27,TRX023235,Es Teh,Beverage,1,6000,2000.0,300.0,5700.0,1974.88,3725.12
2026-05-27,TRX023236,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2060.32,3939.68
2026-05-27,TRX023236,Es Jeruk,Beverage,4,8000,3000.0,0.0,32000.0,12498.36,19501.64
2026-05-27,TRX023237,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14516.41,15483.59
2026-05-27,TRX023238,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,5601.37,10398.63
2026-05-27,TRX023238,Pisang Goreng,Snack,3,12000,5000.0,1800.0,34200.0,15207.35,18992.65
2026-05-27,TRX023239,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14421.05,12578.95
2026-05-27,TRX023239,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1998.28,4001.72
2026-05-27,TRX023239,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12859.61,12140.39
2026-05-27,TRX023240,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5467.13,6532.87
2026-05-27,TRX023241,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4127.56,5872.44
2026-05-27,TRX023242,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2874.02,2125.98
2026-05-27,TRX023243,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,25228.3,18771.7
2026-05-27,TRX023243,Pisang Goreng,Snack,4,12000,5000.0,0.0,48000.0,20130.97,27869.03
2026-05-27,TRX023244,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,10739.5,13260.5
2026-05-27,TRX023244,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3885.79,8114.21
2026-05-27,TRX023245,Es Teh,Beverage,3,6000,2000.0,900.0,17100.0,6228.67,10871.33
2026-05-27,TRX023246,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12201.8,11798.2
2026-05-27,TRX023247,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14225.49,15774.51
2026-05-27,TRX023247,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,26339.38,23660.62
2026-05-27,TRX023248,Mie Goreng,Food,1,23000,12000.0,1150.0,21850.0,12547.16,9302.84
2026-05-27,TRX023248,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6877.84,8122.16
2026-05-27,TRX023249,Es Teh,Beverage,1,6000,2000.0,300.0,5700.0,2114.12,3585.88
2026-05-27,TRX023249,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,21071.0,18929.0
2026-05-27,TRX023250,Es Jeruk,Beverage,4,8000,3000.0,0.0,32000.0,12149.91,19850.09
2026-05-27,TRX023251,Ayam Bakar,Food,2,27000,15000.0,2700.0,51300.0,30412.79,20887.21
2026-05-27,TRX023252,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3080.14,4919.86
2026-05-27,TRX023252,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29729.18,24270.82
2026-05-27,TRX023253,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6293.28,11706.72
2026-05-27,TRX023253,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,5184.22,4815.78
2026-05-27,TRX023253,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14719.31,12280.69
2026-05-27,TRX023254,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10208.72,9791.28
2026-05-27,TRX023255,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2847.45,2152.55
2026-05-27,TRX023255,Kentang Goreng,Snack,1,15000,7000.0,750.0,14250.0,6673.86,7576.14
2026-05-27,TRX023255,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6809.64,8190.36
2026-05-27,TRX023256,Mie Goreng,Food,3,23000,12000.0,0.0,69000.0,34505.55,34494.45
2026-05-27,TRX023256,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3086.36,1913.64
2026-05-27,TRX023256,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10191.97,9808.03
2026-05-27,TRX023257,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6045.85,11954.15
2026-05-27,TRX023257,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29670.56,24329.44
2026-05-27,TRX023258,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13395.3,11604.7
2026-05-27,TRX023258,Es Teh,Beverage,3,6000,2000.0,900.0,17100.0,6300.32,10799.68
2026-05-27,TRX023258,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13011.55,10988.45
2026-05-27,TRX023259,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12206.17,9793.83
2026-05-27,TRX023259,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2985.96,2014.04
2026-05-27,TRX023260,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6846.68,8153.32
2026-05-27,TRX023260,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12702.5,12297.5
2026-05-27,TRX023260,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2920.25,5079.75
2026-05-27,TRX023260,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4070.52,5929.48
2026-05-27,TRX023261,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,15475.9,20524.1
2026-05-27,TRX023262,Mie Ayam,Food,4,20000,10000.0,0.0,80000.0,38352.72,41647.28
2026-05-27,TRX023263,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,22855.54,21144.46
2026-05-27,TRX023263,Mie Goreng,Food,3,23000,12000.0,0.0,69000.0,35694.86,33305.14
2026-05-27,TRX023264,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3040.12,4959.88
2026-05-27,TRX023264,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3047.85,1952.15
2026-05-27,TRX023265,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4086.58,5913.42
2026-05-27,TRX023266,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12561.99,11438.01
2026-05-27,TRX023267,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12462.08,12537.92
2026-05-27,TRX023267,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5547.38,6452.62
2026-05-27,TRX023268,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,7680.27,16319.73
2026-05-27,TRX023268,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13018.18,10981.82
2026-05-27,TRX023268,Air Mineral,Beverage,3,5000,3000.0,0.0,15000.0,9212.15,5787.85
2026-05-27,TRX023268,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4695.81,7304.19
2026-05-27,TRX023269,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,20088.82,19911.18
2026-05-27,TRX023270,Kentang Goreng,Snack,1,15000,7000.0,750.0,14250.0,6689.67,7560.33
2026-05-27,TRX023271,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3061.2,4938.8
2026-05-27,TRX023271,Nasi Ayam,Food,1,24000,13000.0,1200.0,22800.0,13401.06,9398.94
2026-05-27,TRX023271,Ayam Bakar,Food,1,27000,15000.0,1350.0,25650.0,14766.32,10883.68
2026-05-27,TRX023272,Nasi Goreng,Food,3,25000,13000.0,0.0,75000.0,38770.73,36229.27
2026-05-27,TRX023273,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12703.04,11296.96
2026-05-27,TRX023274,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2964.98,5035.02
2026-05-27,TRX023274,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13404.89,10595.11
2026-05-27,TRX023275,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,20190.91,19809.09
2026-05-27,TRX023276,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5189.67,6810.33
2026-05-27,TRX023277,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12212.8,11787.2
2026-05-27,TRX023277,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,24518.19,21481.81
2026-05-27,TRX023277,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13083.24,11916.76
2026-05-27,TRX023278,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13249.48,11750.52
2026-05-27,TRX023279,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11785.96,11214.04
2026-05-27,TRX023279,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11337.06,10662.94
2026-05-27,TRX023279,Air Mineral,Beverage,2,5000,3000.0,500.0,9500.0,5677.28,3822.72
2026-05-27,TRX023279,Kopi Hitam,Beverage,2,10000,4000.0,1000.0,19000.0,7984.29,11015.71
2026-05-27,TRX023280,Mie Ayam,Food,4,20000,10000.0,0.0,80000.0,40796.08,39203.92
2026-05-27,TRX023281,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,51414.06,48585.94
2026-05-27,TRX023281,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7054.48,7945.52
2026-05-27,TRX023282,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3056.07,1943.93
2026-05-27,TRX023282,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,24359.5,25640.5
2026-05-27,TRX023282,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,7857.47,16142.53
2026-05-27,TRX023283,Nasi Goreng,Food,1,25000,13000.0,1250.0,23750.0,13284.78,10465.22
2026-05-27,TRX023283,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,25585.0,18415.0
2026-05-27,TRX023284,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15341.58,11658.42
2026-05-27,TRX023285,Puding Coklat,Dessert,3,10000,5000.0,0.0,30000.0,14505.69,15494.31
2026-05-27,TRX023286,Pisang Goreng,Snack,2,12000,5000.0,0.0,24000.0,10362.87,13637.13
2026-05-27,TRX023287,Mie Ayam,Food,1,20000,10000.0,1000.0,19000.0,9925.71,9074.29
2026-05-27,TRX023288,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2969.76,5030.24
2026-05-27,TRX023289,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1917.64,4082.36
2026-05-27,TRX023290,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,31697.54,22302.46
2026-05-27,TRX023291,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,49924.88,50075.12
2026-05-27,TRX023292,Mie Ayam,Food,4,20000,10000.0,4000.0,76000.0,39495.64,36504.36
2026-05-27,TRX023293,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11847.41,10152.59
2026-05-27,TRX023294,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3970.65,8029.35
2026-05-27,TRX023295,Kopi Susu,Beverage,1,15000,7000.0,750.0,14250.0,7226.59,7023.41
